Ticket_ID,Created_Date,Resolved_Date,Priority,Department,Category,Status
TCK-3267,2025-03-07 09:13:24.568998980,2025-03-08 04:54:14.758368833,Medium,Finance,Software,Closed
TCK-3268,2025-04-20 21:58:36.062333420,2025-04-21 10:09:49.333758800,Medium,  IT Support ,Hardware,Resolved
TCK-3269,2025-01-22 11:09:38.607782168,2025-01-22 16:54:10.261083043,Low,Operations,Network,Closed
TCK-3270,2025-06-16 07:49:44.426275320,2025-06-16 12:13:15.362458411,High,IT Support,Access,Closed
TCK-3271,2025-01-14 23:32:41.371219185,2025-01-16 02:38:32.854793744,Medium,HR,Access,Closed
TCK-3272,2025-06-17 09:37:44.506845400,2025-06-17 22:19:35.607584098,Medium,HR,Software,Closed
TCK-3273,2025-05-08 06:50:02.678935796,2025-05-08 13:55:41.480870478,None,Operations,Access,Closed
TCK-3274,2025-03-01 08:21:23.752041695,2025-03-02 06:12:51.539088053,Low,DevOps,Database,Resolved
TCK-3275,2025-03-12 08:02:29.407571818,2025-03-12 19:23:07.095023254,Medium,Operations,Software,Closed
TCK-3276,2025-05-14 08:17:47.240323636,2025-05-15 06:50:43.764746602,Medium,Finance,Database,Resolved
TCK-3277,2025-04-19 06:21:18.560904536,2025-04-19 21:18:33.899968486,Low,Operations,Hardware,Closed
TCK-3278,2025-05-01 21:29:50.714467308,2025-05-02 17:10:55.346622818,Medium,Operations,Database,Closed
TCK-3279,2025-03-12 01:11:28.116017641,2025-03-12 09:24:03.531235079,High,IT Support,Hardware,Resolved
TCK-3280,2025-03-29 19:21:15.269071779,2025-03-30 12:07:48.053607576,Low,  IT Support ,Database,Closed
TCK-3281,2025-06-28 04:13:39.111757318,2025-06-28 21:47:08.327543835,Medium,HR,Software,Closed
TCK-3282,2025-02-08 12:08:48.482011609,2025-02-09 05:59:53.254263534,Medium,HR,Hardware,Resolved
TCK-3283,2025-03-17 05:08:19.412792188,2025-03-17 20:21:33.296190520,Medium,IT Support,Database,Resolved
TCK-3284,2025-02-22 12:40:34.213150339,2025-02-22 19:40:28.459115861,High,IT Support,Database,Closed
TCK-3285,2025-05-18 17:16:54.210360544,2025-05-18 21:48:16.228012314,High,IT Support,Access,Closed
TCK-3286,2025-05-18 12:32:04.354353288,2025-05-20 21:13:02.751267525,Medium,DevOps,Database,Closed
TCK-3287,2025-02-22 15:21:51.809431501,2025-02-23 06:33:44.554631936,High,HR,Access,Closed
TCK-3288,2025-01-15 15:36:22.204276150,2025-01-16 06:49:51.039847916,High,HR,Database,Resolved
TCK-3289,2025-01-03 01:23:20.987606117,2025-01-03 07:34:55.376956966,Low,IT Support,Network,Resolved
TCK-3290,2025-03-18 22:35:10.692987135,2025-03-19 11:48:32.843392795,None,Operations,Access,Resolved
TCK-3291,2025-03-15 20:39:30.267109909,2025-03-16 09:38:19.090539557,High,IT Support,Software,Resolved
TCK-3292,2025-06-27 21:50:39.392607148,2025-06-28 11:45:04.680324889,Low,  IT Support ,Software,Closed
TCK-3293,2025-03-26 13:32:41.881250313,2025-03-27 16:10:53.377631764,Medium,Operations,Hardware,Closed
TCK-3294,2025-02-16 03:43:38.483636942,2025-02-16 16:21:47.950956671,High,IT Support,Software,Closed
TCK-3295,2025-06-10 10:06:40.266921380,2025-06-10 21:24:31.245358550,Medium,IT Support,Hardware,Closed
TCK-3296,2025-03-30 09:24:48.753012452,2025-03-30 18:29:28.691051414,High,IT Support,Software,Closed
TCK-3297,2025-04-18 20:26:19.478794906,2025-04-19 04:13:30.454301321,Medium,IT Support,Access,Closed
TCK-3298,2025-01-18 05:17:19.784579563,2025-01-18 20:51:25.176585223,Medium,IT Support,Network,Closed
TCK-3299,2025-03-10 22:11:55.966792646,2025-03-11 09:58:43.048717667,Low,HR,Hardware,Resolved
TCK-3300,2025-06-19 23:02:46.585416332,2025-06-21 04:31:29.348889654,Medium,Finance,Network,Closed
TCK-3301,2025-04-17 02:39:47.734696216,2025-04-17 14:42:17.405287517,Medium,Operations,Database,Closed
TCK-3302,2025-03-04 00:14:52.851175564,2025-03-04 13:11:35.439588593,High,Operations,Database,Closed
TCK-3303,2025-04-23 14:52:55.993182536,2025-04-23 22:26:07.990806931,Medium,IT Support,Network,Closed
TCK-3304,2025-06-13 20:58:33.265118862,2025-06-14 17:42:53.816716235,Low,  DevOps ,Access,Resolved
TCK-3305,2025-02-19 07:38:21.818549720,2025-02-20 04:48:02.028940732,Low,HR,Network,Closed
TCK-3306,2025-04-01 22:06:15.205655929,2025-04-02 02:26:10.713018282,Medium,IT Support,Network,Resolved
TCK-3307,2025-06-22 13:32:37.049635618,2025-06-23 08:27:33.181794395,High,Operations,Network,Closed
TCK-3308,2025-02-01 00:45:04.820577536,2025-02-01 09:50:00.863445860,High,IT Support,Hardware,Closed
TCK-3309,2025-05-10 12:56:53.370880058,2025-05-10 18:41:25.285986721,Medium,HR,Hardware,Closed
TCK-3310,2025-04-21 14:33:28.639572780,2025-04-22 04:59:45.243512366,Low,Operations,Network,Closed
TCK-3311,2025-05-03 08:11:47.639499152,2025-05-04 19:25:27.900837318,Low,DevOps,Access,Closed
TCK-3312,2025-03-05 05:16:07.696142044,2025-03-05 22:51:49.138131930,Low,HR,Database,Closed
TCK-3313,2025-02-26 11:57:32.016419512,2025-02-27 10:04:46.989662866,High,Finance,Database,Closed
TCK-3314,2025-05-04 03:47:08.796990336,2025-05-05 23:16:17.185224825,Low,DevOps,Database,Closed
TCK-3315,2025-02-08 19:08:49.169945889,2025-02-09 03:11:41.518597244,Medium,IT Support,Software,Resolved
TCK-3316,2025-03-17 12:54:30.592047247,2025-03-17 21:28:00.196214842,Medium,  IT Support ,Access,Closed
TCK-3317,2025-02-03 20:54:52.095414981,2025-02-04 13:01:06.565608282,None,HR,Hardware,Resolved
TCK-3318,2025-01-02 11:52:36.889150024,2025-01-03 10:26:58.655264043,None,HR,Database,Closed
TCK-3319,2025-06-24 14:38:52.063312056,2025-06-25 00:46:35.747402389,None,HR,Hardware,Closed
TCK-3320,2025-03-19 16:57:24.724064629,2025-03-20 17:15:33.465317423,High,DevOps,Hardware,Closed
TCK-3321,2025-06-24 11:35:25.203457122,2025-06-25 05:07:32.844002856,High,Finance,Hardware,Closed
TCK-3322,2025-01-26 06:11:51.379429231,2025-01-26 21:26:34.549492189,High,Operations,Hardware,Closed
TCK-3323,2025-04-16 17:25:28.154122824,2025-04-17 22:23:50.404638887,High,HR,Network,Closed
TCK-3324,2025-02-06 04:12:28.157969358,2025-02-07 12:49:53.097342603,None,Finance,Hardware,Closed
TCK-3325,2025-05-23 05:07:12.822532850,2025-05-23 22:43:47.263605871,Medium,DevOps,Software,Closed
TCK-3326,2025-05-22 01:35:48.881210686,2025-05-22 19:44:34.447503266,Medium,Finance,Hardware,Closed
TCK-3327,2025-01-21 06:27:46.381859377,2025-01-21 16:42:15.843887619,Medium,IT Support,Database,Closed
TCK-3328,2025-06-14 04:07:06.371133606,2025-06-14 15:33:30.448620474,Medium,  Operations ,Hardware,Closed
TCK-3329,2025-02-05 00:48:00.273304549,2025-02-05 06:42:52.242926006,High,IT Support,Database,Closed
TCK-3330,2025-04-21 08:03:43.616397732,2025-04-22 00:42:51.755612895,High,IT Support,Hardware,Closed
TCK-3331,2025-06-27 09:56:14.059603974,2025-06-27 16:11:31.996673926,Medium,IT Support,Access,Resolved
TCK-3332,2025-06-08 19:57:10.908686490,2025-06-10 00:57:53.652104607,Medium,Operations,Network,Closed
TCK-3333,2025-06-22 04:21:22.216983300,2025-06-23 14:04:27.203098875,None,Operations,Database,Resolved
TCK-3334,2025-03-03 16:01:36.089984193,2025-03-03 21:55:01.767716308,Low,IT Support,Software,Closed
TCK-3335,2025-01-20 00:05:12.387797094,2025-01-20 09:11:11.938097299,Low,HR,Hardware,Closed
TCK-3336,2025-02-03 21:39:30.573397528,2025-02-04 10:01:38.197673860,High,HR,Database,Resolved
TCK-3337,2025-04-01 02:08:16.608231498,2025-04-01 10:22:38.465391891,Low,HR,Network,Resolved
TCK-3338,2025-05-23 18:45:07.956506706,2025-05-24 03:46:56.955665802,Medium,IT Support,Hardware,Closed
TCK-3339,2025-01-28 00:39:49.474347627,2025-01-28 13:28:34.232274202,Low,HR,Network,Closed
TCK-3340,2025-04-29 18:02:24.789719294,2025-04-30 23:22:49.988852029,Low,  Finance ,Software,Closed
TCK-3341,2025-02-28 05:51:18.898022489,2025-02-28 22:56:45.629409424,Medium,IT Support,Database,Closed
TCK-3342,2025-03-03 09:59:34.629842771,2025-03-03 22:47:05.308470143,Medium,IT Support,Software,Closed
TCK-3343,2025-04-30 03:29:04.539416072,2025-04-30 21:37:11.719770105,Medium,HR,Network,Resolved
TCK-3344,2025-03-26 01:26:14.972580641,2025-03-26 13:02:13.214517007,Low,DevOps,Access,Resolved
TCK-3345,2025-05-27 03:59:01.773140258,2025-05-28 02:27:03.958522891,High,Operations,Access,Resolved
TCK-3346,2025-01-29 01:34:04.662276286,2025-01-30 20:09:38.797989024,Low,Operations,Database,Closed
TCK-3347,2025-05-23 04:34:35.491416982,2025-05-23 07:43:42.050709236,Low,HR,Hardware,Closed
TCK-3348,2025-01-12 13:29:46.577789009,2025-01-13 14:54:15.281227208,Low,Operations,Software,Closed
TCK-3349,2025-02-04 22:18:45.945579649,2025-02-05 06:09:42.366516896,Medium,IT Support,Access,Closed
TCK-3350,2025-04-29 02:34:00.359953228,2025-04-29 14:20:08.984527068,Medium,Operations,Access,Closed
TCK-3351,2025-06-03 21:16:43.810060178,2025-06-05 19:33:05.420462786,Medium,DevOps,Hardware,Closed
TCK-3352,2025-02-15 11:34:33.570602356,2025-02-17 05:53:40.226286930,None,  Operations ,Software,Closed
TCK-3353,2025-02-28 21:28:03.853851254,2025-03-02 19:08:42.316728637,Critical,DevOps,Network,Resolved
TCK-3354,2025-04-07 16:21:41.877355380,2025-04-08 12:42:41.601167994,Medium,Finance,Access,Resolved
TCK-3355,2025-02-08 01:59:40.286521630,2025-02-08 07:17:52.204380588,Low,IT Support,Database,Resolved
TCK-3356,2025-05-27 00:11:42.180208888,2025-05-28 09:31:11.359054856,Medium,DevOps,Database,Resolved
TCK-3357,2025-05-20 06:06:37.103129592,2025-05-20 19:15:47.947648855,Low,IT Support,Network,Resolved
TCK-3358,2025-01-27 03:39:36.704491835,2025-01-27 18:29:35.014102886,High,Operations,Hardware,Closed
TCK-3359,2025-03-25 11:44:39.989212262,2025-03-25 19:05:44.603033114,Medium,IT Support,Hardware,Closed
TCK-3360,2025-05-20 11:15:21.427012672,2025-05-21 22:06:23.076974194,High,IT Support,Access,Closed
TCK-3361,2025-03-02 17:15:48.867720307,2025-03-03 17:36:52.031256595,Critical,HR,Access,Closed
TCK-3362,2025-04-24 23:01:17.306906164,2025-04-25 14:07:40.999920302,Medium,IT Support,Access,Resolved
TCK-3363,2025-01-10 00:55:14.464908171,2025-01-10 07:45:46.131058593,Medium,HR,Network,Closed
TCK-3364,2025-04-20 13:32:07.603751954,2025-04-21 02:10:27.555419813,Medium,  Operations ,Network,Closed
TCK-3365,2025-01-28 11:27:39.144969440,2025-01-28 20:17:03.375438821,Low,IT Support,Access,Closed
TCK-3366,2025-05-30 12:07:11.872179948,2025-05-30 17:16:21.156923588,Critical,IT Support,Hardware,Closed
TCK-3367,2025-03-05 23:32:30.057603601,2025-03-07 15:36:33.760855602,Medium,Operations,Software,Closed
TCK-3368,2025-02-20 16:18:45.673148899,2025-02-21 21:03:20.872413982,Low,HR,Access,Resolved
TCK-3369,2025-06-01 08:38:25.365817014,2025-06-02 03:24:13.084686256,High,Finance,Hardware,Closed
TCK-3370,2025-01-10 00:37:19.846812792,2025-01-11 20:32:25.722304763,Low,Operations,Hardware,Closed
TCK-3371,2025-03-13 09:21:00.047247730,2025-03-14 09:47:52.728976789,Low,Finance,Database,Closed
TCK-3372,2025-03-08 14:24:55.063022888,2025-03-11 08:06:47.421445335,Medium,Operations,Software,Closed
TCK-3373,2025-02-21 06:20:15.420329015,2025-02-21 21:36:10.651514796,Medium,HR,Access,Closed
TCK-3374,2025-06-14 02:46:43.371286972,2025-06-15 02:47:19.174457489,Medium,Operations,Software,Closed
TCK-3375,2025-05-16 04:00:38.375972064,2025-05-16 21:07:36.233874700,Medium,IT Support,Access,Closed
TCK-3376,2025-01-12 12:08:53.049513031,2025-01-13 15:02:46.498789760,Low,  HR ,Software,Closed
TCK-3377,2025-05-09 15:26:59.213612406,2025-05-10 23:04:39.597612479,Medium,Finance,Software,Closed
TCK-3378,2025-04-05 21:55:56.118419004,2025-04-06 11:09:52.922161413,Medium,HR,Hardware,Closed
TCK-3379,2025-06-12 03:44:57.493733360,2025-06-13 11:25:51.641154778,None,Finance,Software,Resolved
TCK-3380,2025-02-26 07:55:30.241001671,2025-02-27 00:12:55.977417495,Low,Finance,Software,Closed
TCK-3381,2025-04-14 08:22:47.417928234,2025-04-15 17:49:47.692166186,Low,DevOps,Access,Resolved
TCK-3382,2025-04-01 03:15:46.032771815,2025-04-01 21:03:54.682934119,Critical,DevOps,Hardware,Resolved
TCK-3383,2025-03-30 02:54:11.213651724,2025-03-30 08:43:54.683759210,None,HR,Software,Closed
TCK-3384,2025-03-24 02:22:31.173291691,2025-03-24 16:56:16.467677294,High,HR,Hardware,Resolved
TCK-3385,2025-02-07 00:19:09.603478038,2025-02-08 10:09:17.422487344,Low,Operations,Hardware,Closed
TCK-3386,2025-05-17 00:40:00.714601692,2025-05-17 23:13:33.941835326,Medium,HR,Network,Closed
TCK-3387,2025-03-23 05:46:17.981161417,2025-03-23 23:02:57.636310041,Medium,Operations,Access,Closed
TCK-3388,2025-06-22 12:47:25.108840524,2025-06-24 23:28:27.688278650,High,  Finance ,Network,Closed
TCK-3389,2025-02-16 22:41:32.659702057,2025-02-17 12:14:06.058206951,Low,Operations,Hardware,Closed
TCK-3390,2025-05-03 21:27:12.193879744,2025-05-04 02:53:46.900888062,Low,HR,Software,Closed
TCK-3391,2025-06-19 07:53:52.022547414,2025-06-19 10:45:09.443637770,Medium,IT Support,Access,Closed
TCK-3392,2025-04-30 10:08:23.839546270,2025-04-30 18:00:24.181397521,Low,HR,Database,Resolved
TCK-3393,2025-06-06 19:53:56.259265720,2025-06-07 08:41:07.134891704,Medium,IT Support,Access,Closed
TCK-3394,2025-05-29 22:43:03.886140960,2025-05-30 21:17:12.983215025,High,DevOps,Network,Closed
TCK-3395,2025-03-06 19:42:30.711284988,2025-03-07 13:35:21.190517135,High,HR,Access,Resolved
TCK-3396,2025-04-19 00:32:07.513939050,2025-04-19 19:53:43.428452764,Medium,IT Support,Software,Closed
TCK-3397,2025-01-29 03:02:56.356746202,2025-01-29 07:57:10.165043717,High,IT Support,Access,Closed
TCK-3398,2025-04-07 09:28:18.527681964,2025-04-08 08:20:13.702038175,Low,Operations,Database,Closed
TCK-3399,2025-02-11 11:25:22.505656572,2025-02-12 10:59:24.203321075,Low,Operations,Network,Closed
TCK-3400,2025-05-14 20:56:34.946140434,2025-05-15 06:10:36.702782752,Medium,  HR ,Network,Closed
TCK-3401,2025-04-06 01:12:44.577266322,2025-04-06 17:56:30.656693484,Low,IT Support,Hardware,Resolved
TCK-3402,2025-03-16 00:30:07.943647584,2025-03-16 12:47:58.609276408,Low,HR,Network,Closed
TCK-3403,2025-02-18 09:12:12.439588835,2025-02-18 20:55:27.337856932,Medium,HR,Database,Resolved
TCK-3404,2025-06-29 18:22:38.789595694,2025-07-01 22:06:52.953318265,Critical,Operations,Database,Resolved
TCK-3405,2025-01-13 21:47:22.020802473,2025-01-14 21:09:59.430864797,Critical,Operations,Network,Closed
TCK-3406,2025-01-08 20:10:55.704262276,2025-01-09 18:44:08.058647090,Medium,HR,Access,Closed
TCK-3407,2025-02-09 02:33:07.092480581,2025-02-09 19:17:13.712691877,Low,IT Support,Database,Resolved
TCK-3408,2025-06-24 19:01:58.876579850,2025-06-25 17:25:33.821262009,Low,DevOps,Network,Closed
TCK-3409,2025-06-26 06:18:31.993712398,2025-06-27 08:50:08.184399324,Medium,HR,Network,Resolved
TCK-3410,2025-04-28 21:17:16.131176258,2025-04-29 11:17:34.650065115,Low,Operations,Access,Closed
TCK-3411,2025-06-08 10:03:38.888394006,2025-06-08 16:32:04.363458792,Low,IT Support,Network,Resolved
TCK-3412,2025-02-08 12:18:52.838036050,2025-02-09 00:42:32.554026674,Medium,  HR ,Software,Closed
TCK-3413,2025-06-24 23:13:18.648634850,2025-06-25 05:26:58.966414636,Medium,IT Support,Hardware,Resolved
TCK-3414,2025-01-26 16:49:49.989370509,2025-01-27 19:58:57.117597979,Low,Operations,Database,Closed
TCK-3415,2025-01-19 04:51:38.926601149,2025-01-20 16:17:31.213967124,High,DevOps,Access,Closed
TCK-3416,2025-01-21 04:45:13.858373588,2025-01-21 15:51:41.226314490,High,HR,Access,Closed
TCK-3417,2025-04-14 03:54:45.462734926,2025-04-14 15:49:18.902972926,Medium,IT Support,Hardware,Closed
TCK-3418,2025-05-21 13:48:33.879967150,2025-05-21 21:13:00.398481145,Low,IT Support,Software,Closed
TCK-3419,2025-03-08 00:00:07.950306294,2025-03-08 12:03:14.115887806,Critical,HR,Hardware,Closed
TCK-3420,2025-06-26 00:30:38.402049840,2025-06-26 09:13:12.405209155,Medium,IT Support,Network,Resolved
TCK-3421,2025-03-20 04:41:41.988016260,2025-03-20 15:24:41.840614470,Low,IT Support,Access,Closed
TCK-3422,2025-01-28 01:56:15.861625059,2025-01-29 07:42:38.125680144,Medium,Finance,Network,Closed
TCK-3423,2025-03-25 20:58:34.867790798,2025-03-26 08:49:04.568877351,Medium,HR,Access,Closed
TCK-3424,2025-05-03 05:26:25.996649784,2025-05-03 18:25:23.906650449,Medium,  IT Support ,Access,Resolved
TCK-3425,2025-05-30 19:12:55.338404096,2025-05-31 22:57:10.821772026,Medium,DevOps,Network,Closed
TCK-3426,2025-03-24 13:52:44.445404933,2025-03-24 20:00:18.749163768,Medium,IT Support,Hardware,Closed
TCK-3427,2025-04-17 20:22:53.358716652,2025-04-18 11:15:39.127693224,High,DevOps,Database,Closed
TCK-3428,2025-02-18 02:55:44.963494487,2025-02-19 02:08:41.686683550,Medium,HR,Database,Resolved
TCK-3429,2025-04-27 06:21:33.818658554,2025-04-28 13:33:07.330859437,Low,DevOps,Hardware,Closed
TCK-3430,2025-06-27 11:23:55.672315744,2025-06-28 07:24:01.120300863,Low,Operations,Software,Closed
TCK-3431,2025-01-09 19:54:41.160885370,2025-01-11 13:14:27.069963967,Low,Finance,Hardware,Resolved
TCK-3432,2025-06-09 13:48:44.990806770,2025-06-10 14:13:46.584400500,Medium,DevOps,Hardware,Closed
TCK-3433,2025-04-12 05:03:37.483040513,2025-04-12 09:20:08.751796245,Low,IT Support,Hardware,Resolved
TCK-3434,2025-02-15 09:03:58.353512888,2025-02-16 17:10:00.841021446,Medium,DevOps,Database,Closed
TCK-3435,2025-06-21 21:07:24.770063980,2025-06-22 13:41:14.637862890,Low,HR,Access,Closed
TCK-3436,2025-03-29 00:05:26.121171996,2025-03-29 12:32:30.460344210,High,  HR ,Software,Closed
TCK-3437,2025-03-01 16:54:06.794024494,2025-03-02 22:34:16.051057333,High,HR,Software,Resolved
TCK-3438,2025-02-02 16:04:11.114868121,2025-02-02 21:15:45.483194717,Low,Operations,Software,Closed
TCK-3439,2025-02-14 00:02:00.773911609,2025-02-14 14:54:52.869504679,Medium,IT Support,Network,Closed
TCK-3440,2025-05-30 21:54:28.294830116,2025-06-01 00:38:31.890122815,None,Operations,Hardware,Closed
TCK-3441,2025-04-21 14:15:04.464900562,2025-04-22 12:52:10.168500785,Low,Operations,Access,Closed
TCK-3442,2025-06-14 09:13:15.874282292,2025-06-14 13:50:33.324445683,Critical,Finance,Access,Closed
TCK-3443,2025-02-11 18:06:13.367957885,2025-02-13 16:39:28.535549695,Medium,Finance,Network,Resolved
TCK-3444,2025-01-22 19:19:07.100498115,2025-01-23 03:49:05.838145419,Medium,HR,Database,Closed
TCK-3445,2025-01-02 02:17:53.281732375,2025-01-02 13:18:52.754170074,Low,HR,Network,Closed
TCK-3446,2025-04-02 09:57:50.409003936,2025-04-02 17:46:08.557281233,High,IT Support,Network,Closed
TCK-3447,2025-06-29 16:41:09.381300680,2025-06-30 03:06:23.187340527,Medium,IT Support,Hardware,Closed
TCK-3448,2025-05-06 02:14:59.860667472,2025-05-06 13:57:07.920796836,High,  IT Support ,Database,Resolved
TCK-3449,2025-02-25 12:15:52.694241951,2025-02-26 10:27:18.332265974,High,HR,Network,Closed
TCK-3450,2025-06-07 20:01:44.683223022,2025-06-08 08:48:37.812001587,Medium,IT Support,Access,Resolved
TCK-3451,2025-05-21 17:02:24.680644748,2025-05-23 04:13:09.269715849,Low,DevOps,Hardware,Resolved
TCK-3452,2025-01-03 18:35:36.662822338,2025-01-04 16:45:16.191037503,Low,Operations,Database,Resolved
TCK-3453,2025-05-28 00:50:14.193373982,2025-05-28 09:04:04.536804640,Low,HR,Access,Closed
TCK-3454,2025-02-24 02:16:32.128573090,2025-02-24 14:38:25.614595747,High,Operations,Software,Resolved
TCK-3455,2025-01-27 22:35:21.721204164,2025-01-28 11:53:23.264885322,Low,IT Support,Hardware,Resolved
TCK-3456,2025-02-10 17:44:57.219590984,2025-02-11 15:19:51.415311651,Medium,HR,Access,Closed
TCK-3457,2025-03-26 08:15:53.117642162,2025-03-27 10:06:49.475825579,Low,Operations,Network,Closed
TCK-3458,2025-03-18 11:25:46.001761707,2025-03-18 22:24:32.347458514,High,HR,Network,Closed
TCK-3459,2025-02-21 23:59:35.279867974,2025-02-22 22:22:49.092163703,Medium,HR,Hardware,Resolved
TCK-3460,2025-01-31 23:58:59.346963772,2025-02-01 17:19:45.137172279,None,  DevOps ,Database,Closed
TCK-3461,2025-05-18 04:50:13.240515016,2025-05-20 09:57:46.966516649,High,DevOps,Network,Closed
TCK-3462,2025-06-28 05:16:27.356645432,2025-06-28 21:04:23.171412042,High,Operations,Access,Closed
TCK-3463,2025-05-21 00:03:34.658687026,2025-05-22 17:50:28.555538941,Low,Operations,Software,Closed
TCK-3464,2025-02-23 06:26:51.721227809,2025-02-23 14:51:34.662429383,Low,Operations,Database,Closed
TCK-3465,2025-02-14 01:34:28.967881498,2025-02-14 22:06:08.170058702,Low,IT Support,Hardware,Resolved
TCK-3466,2025-02-09 04:18:59.704577471,2025-02-09 16:10:07.466521600,Medium,HR,Network,Closed
TCK-3467,2025-01-25 14:31:21.798453492,2025-01-25 21:33:13.337510152,High,IT Support,Database,Resolved
TCK-3468,2025-04-10 05:44:52.708814669,2025-04-10 21:24:03.440190364,Low,HR,Software,Closed
TCK-3469,2025-04-19 23:19:46.584618408,2025-04-20 12:01:57.115514226,Low,Operations,Database,Resolved
TCK-3470,2025-05-07 23:46:17.378633112,2025-05-08 07:58:10.516283992,Medium,IT Support,Database,Closed
TCK-3471,2025-05-03 10:31:18.344760404,2025-05-04 07:57:35.841174605,Low,DevOps,Hardware,Closed
TCK-3472,2025-02-22 14:52:47.657079164,2025-02-23 12:42:49.039274081,Medium,  DevOps ,Software,Resolved
TCK-3473,2025-03-01 10:56:36.755931757,2025-03-02 18:11:47.637066278,Low,Finance,Software,Resolved
