Ticket_ID,Created_Date,Resolved_Date,Priority,Department,Category,Status
TCK-3233,2025-02-16 06:55:37.533753,2025-02-17 16:46:40.073616797,Critical,Operations,Email,Resolved
TCK-3234,2025-02-16 06:55:37.533753,2025-02-16 14:13:03.092739261,High,DevOps,Email,Closed
TCK-3235,2025-02-16 07:25:52.115211,2025-02-16 16:37:29.525215205,High,IT Support,Hardware,Closed
TCK-3236,2025-02-16 08:26:21.278127,2025-02-16 18:20:52.344814754,Low,IT Support,Access Control,Closed
TCK-3237,2025-02-16 08:56:35.859585,2025-02-17 02:39:17.725830715,Unassigned,DevOps,Access Control,Closed
TCK-3238,2025-02-16 09:57:05.022502,2025-02-16 16:02:06.606331284,Low,HR,Network,Closed
TCK-3239,2025-02-16 10:27:19.603960,2025-02-19 01:07:42.659661859,Low,DevOps,Email,Resolved
TCK-3240,2025-02-16 10:57:34.185418,2025-02-17 03:50:52.164958413,Unassigned,IT Support,Email,Resolved
TCK-3241,2025-02-16 13:28:47.092709,2025-02-16 22:39:24.004472776,Low,Operations,Access Control,Closed
TCK-3242,2025-02-16 13:28:47.092709,2025-02-17 08:07:18.193726632,Medium,DevOps,Network,Closed
TCK-3243,2025-02-16 13:59:01.674167,2025-02-16 23:02:28.806331343,Medium,IT Support,Email,Closed
TCK-3244,2025-02-16 14:29:16.255625,2025-02-17 21:08:06.458631351,High,Finance,Network,Closed
TCK-3245,2025-02-16 14:59:30.837083,2025-02-17 06:05:35.549515745,Medium,IT Support,Hardware,Closed
TCK-3246,2025-02-16 14:59:30.837083,2025-02-16 15:45:49.248002536,Medium,HR,Email,Closed
TCK-3247,2025-02-16 16:00:00.000000,2025-02-16 19:30:03.839734399,Low,DevOps,Email,Closed
TCK-3248,2025-02-16 16:30:14.581458,2025-02-18 04:32:52.425011983,Low,IT Support,Email,Closed
TCK-3249,2025-02-16 17:00:29.162916,2025-02-17 07:54:17.181530342,High,DevOps,Access Control,Closed
TCK-3250,2025-02-16 17:00:29.162916,2025-02-18 23:03:19.295813259,Medium,IT Support,Access Control,Resolved
TCK-3251,2025-02-16 17:00:29.162916,2025-02-16 18:21:40.744509143,Low,DevOps,Email,Closed
TCK-3252,2025-02-16 18:00:58.325832,2025-02-17 00:18:53.610503609,Medium,HR,Email,Closed
TCK-3253,2025-02-16 18:00:58.325832,2025-02-16 21:53:17.140358976,Low,DevOps,Hardware,Resolved
TCK-3254,2025-02-16 19:31:42.070207,2025-02-17 10:03:20.744169307,Medium,IT Support,Hardware,Closed
TCK-3255,2025-02-16 20:01:56.651665,2025-02-17 04:43:05.926872807,Low,HR,Network,Resolved
TCK-3256,2025-02-16 20:01:56.651665,2025-02-16 23:06:44.764383443,Low,HR,Network,Closed
TCK-3257,2025-02-16 21:32:40.396039,2025-02-17 16:04:20.644353356,Medium,HR,Access Control,Closed
TCK-3258,2025-02-16 21:32:40.396039,2025-02-17 11:22:40.100862362,Critical,HR,Software,Closed
TCK-3259,2025-02-16 22:33:09.558955,2025-02-17 04:20:04.608408128,Medium,HR,Hardware,Closed
TCK-3260,2025-02-16 23:33:38.721872,2025-02-17 11:19:24.670884219,Medium,Operations,Network,Closed
TCK-3261,2025-02-17 00:34:07.884788,2025-02-18 01:13:04.440157701,Low,IT Support,Hardware,Resolved
TCK-3262,2025-02-17 01:04:22.466246,2025-02-17 05:12:30.587117780,Medium,DevOps,Hardware,Closed
TCK-3263,2025-02-17 01:04:22.466246,2025-02-17 07:18:41.582975008,Critical,Finance,Software,Closed
TCK-3264,2025-02-17 01:34:37.047704,2025-02-17 09:13:25.231227224,Medium,HR,Hardware,Closed
TCK-3265,2025-02-17 02:04:51.629162,2025-02-18 02:48:00.503546555,Low,Finance,Software,Resolved
TCK-3266,2025-02-17 02:04:51.629162,2025-02-18 11:51:49.020856148,Unassigned,Operations,Software,Resolved
TCK-3267,2025-02-17 02:04:51.629162,2025-02-17 10:34:51.983795014,Medium,HR,Hardware,Resolved
TCK-3268,2025-02-17 02:35:06.210621,2025-02-17 08:55:06.687943905,Medium,Operations,Hardware,Closed
TCK-3269,2025-02-17 02:35:06.210621,2025-02-18 18:13:32.532208703,Medium,IT Support,Network,Closed
TCK-3270,2025-02-17 03:05:20.792079,2025-02-22 15:36:04.057125994,Low,DevOps,Hardware,Resolved
TCK-3271,2025-02-17 03:05:20.792079,2025-02-17 23:03:51.609352792,Low,IT Support,Hardware,Resolved
TCK-3272,2025-02-17 04:36:04.536453,2025-02-20 15:27:34.071230084,Critical,HR,Hardware,Closed
TCK-3273,2025-02-17 05:06:19.117911,2025-02-18 00:31:19.557232382,Medium,Finance,Network,Resolved
TCK-3274,2025-02-17 06:37:02.862286,2025-02-18 06:25:03.494158766,High,HR,Software,Closed
TCK-3275,2025-02-17 06:37:02.862286,2025-02-17 15:28:30.648697300,Unassigned,HR,Network,Closed
TCK-3276,2025-02-17 07:37:32.025202,2025-02-17 17:50:15.575590228,Medium,IT Support,Hardware,Resolved
TCK-3277,2025-02-17 08:38:01.188118,2025-02-17 11:26:06.880526746,Medium,Finance,Email,Resolved
TCK-3278,2025-02-17 08:38:01.188118,2025-02-18 15:46:37.772075242,Critical,Finance,Hardware,Closed
TCK-3279,2025-02-17 09:08:15.769576,2025-02-19 09:16:43.671586470,Medium,IT Support,Network,Resolved
TCK-3280,2025-02-17 09:38:30.351035,2025-02-18 03:13:18.756620594,Medium,IT Support,Network,Closed
TCK-3281,2025-02-17 10:08:44.932493,2025-02-17 17:43:29.425765726,Critical,DevOps,Access Control,Closed
TCK-3282,2025-02-17 10:08:44.932493,2025-02-17 13:09:23.070534831,Low,DevOps,Email,Closed
TCK-3283,2025-02-17 10:38:59.513951,2025-02-17 16:11:44.222865069,Low,IT Support,Network,Closed
TCK-3284,2025-02-17 11:39:28.676867,2025-02-17 16:57:59.629781382,Medium,IT Support,Software,Closed
TCK-3285,2025-02-17 11:39:28.676867,2025-02-18 04:46:13.749081809,High,IT Support,Hardware,Closed
TCK-3286,2025-02-17 11:39:28.676867,2025-02-19 15:52:40.184593192,Critical,Operations,Software,Resolved
TCK-3287,2025-02-17 11:39:28.676867,2025-02-17 12:32:54.713925022,Medium,DevOps,Network,Closed
TCK-3288,2025-02-17 12:09:43.258325,2025-02-17 12:10:49.537222940,Low,IT Support,Network,Closed
TCK-3289,2025-02-17 12:09:43.258325,2025-02-18 04:39:48.379434905,Medium,DevOps,Software,Resolved
TCK-3290,2025-02-17 12:39:57.839783,2025-02-17 18:40:51.379260147,Medium,IT Support,Software,Resolved
TCK-3291,2025-02-17 12:39:57.839783,2025-02-19 02:54:47.700388303,Low,IT Support,Access Control,Closed
TCK-3292,2025-02-17 13:40:27.002700,2025-02-17 20:48:32.552869332,Medium,Operations,Hardware,Resolved
TCK-3293,2025-02-17 15:11:10.747074,2025-02-17 21:20:40.174946630,Medium,Operations,Software,Closed
TCK-3294,2025-02-17 15:11:10.747074,2025-02-17 20:50:20.577147403,High,DevOps,Hardware,Closed
TCK-3295,2025-02-17 15:41:25.328532,2025-02-17 18:30:25.342238941,Medium,HR,Email,Closed
TCK-3296,2025-02-17 17:12:09.072907,2025-02-18 08:52:59.671287162,Low,IT Support,Network,Closed
TCK-3297,2025-02-17 17:42:23.654365,2025-02-17 21:01:18.492749391,Medium,Operations,Software,Resolved
TCK-3298,2025-02-17 18:12:38.235823,2025-02-18 04:09:36.045895404,Low,DevOps,Email,Closed
TCK-3299,2025-02-17 19:13:07.398739,2025-02-18 06:20:33.011957790,Medium,IT Support,Network,Resolved
TCK-3300,2025-02-17 19:13:07.398739,2025-02-17 19:35:29.077688308,Medium,HR,Access Control,Closed
TCK-3301,2025-02-17 20:13:36.561656,2025-02-17 20:31:54.929754031,Low,Operations,Network,Closed
TCK-3302,2025-02-17 20:43:51.143114,2025-02-18 09:57:01.065004632,Low,Operations,Software,Closed
TCK-3303,2025-02-17 22:14:34.887488,2025-02-18 19:40:41.438386717,Low,DevOps,Email,Resolved
TCK-3304,2025-02-17 22:44:49.468946,2025-02-20 02:02:34.686889736,Medium,DevOps,Email,Closed
TCK-3305,2025-02-17 22:44:49.468946,2025-02-18 02:17:59.529091753,Low,IT Support,Email,Closed
TCK-3306,2025-02-17 23:15:04.050405,2025-02-18 01:12:46.471920798,Low,Finance,Network,Closed
TCK-3307,2025-02-17 23:15:04.050405,2025-02-18 00:12:50.429843461,Low,DevOps,Hardware,Closed
TCK-3308,2025-02-17 23:45:18.631863,2025-02-18 10:03:54.436231375,Medium,IT Support,Hardware,Closed
TCK-3309,2025-02-18 00:45:47.794779,2025-02-18 18:19:46.183644794,High,DevOps,Network,Closed
TCK-3310,2025-02-18 01:46:16.957695,2025-02-19 10:49:12.734465057,Medium,Operations,Software,Closed
TCK-3311,2025-02-18 01:46:16.957695,2025-02-18 22:25:50.113571247,Medium,IT Support,Network,Resolved
TCK-3312,2025-02-18 03:17:00.702070,2025-02-18 07:29:21.191790227,Medium,DevOps,Hardware,Closed
TCK-3313,2025-02-18 03:47:15.283528,2025-02-18 14:56:16.938337359,Critical,DevOps,Network,Closed
TCK-3314,2025-02-18 04:17:29.864986,2025-02-19 23:42:14.590826498,Low,Finance,Email,Closed
TCK-3315,2025-02-18 04:17:29.864986,2025-02-18 11:24:46.382623725,Medium,DevOps,Software,Closed
TCK-3316,2025-02-18 04:47:44.446444,2025-02-18 17:13:36.047618890,Medium,IT Support,Software,Closed
TCK-3317,2025-02-18 05:17:59.027902,2025-02-20 14:36:18.732787141,Medium,DevOps,Access Control,Closed
TCK-3318,2025-02-18 05:17:59.027902,2025-02-19 05:11:03.715663143,Medium,IT Support,Network,Closed
TCK-3319,2025-02-18 05:48:13.609360,2025-02-19 06:35:42.422953410,Unassigned,DevOps,Email,Closed
TCK-3320,2025-02-18 08:19:26.516651,2025-02-18 13:33:30.287360104,Critical,HR,Network,Resolved
TCK-3321,2025-02-18 09:50:10.261026,2025-02-18 19:28:38.924825261,Medium,IT Support,Access Control,Closed
TCK-3322,2025-02-18 10:20:24.842484,2025-02-18 11:53:13.150841309,Medium,HR,Access Control,Closed
TCK-3323,2025-02-18 10:50:39.423942,2025-02-19 03:38:00.972644911,High,IT Support,Network,Closed
TCK-3324,2025-02-18 10:50:39.423942,2025-02-18 12:48:55.915311420,Medium,IT Support,Network,Resolved
TCK-3325,2025-02-18 11:51:08.586858,2025-02-19 20:23:04.068202595,Unassigned,IT Support,Network,Closed
TCK-3326,2025-02-18 12:51:37.749774,2025-02-19 19:11:25.127432299,Medium,DevOps,Hardware,Closed
TCK-3327,2025-02-18 13:52:06.912691,2025-02-19 03:35:51.335954826,Low,Operations,Access Control,Resolved
TCK-3328,2025-02-18 14:22:21.494149,2025-02-18 17:06:42.736265328,Medium,Operations,Software,Closed
TCK-3329,2025-02-18 15:22:50.657065,2025-02-18 15:50:49.742566103,High,Operations,Hardware,Resolved
TCK-3330,2025-02-18 15:53:05.238523,2025-02-19 20:33:39.103062089,High,DevOps,Email,Resolved
TCK-3331,2025-02-18 17:54:03.564356,2025-02-19 10:24:01.966059401,High,IT Support,Software,Resolved
TCK-3332,2025-02-18 17:54:03.564356,2025-02-19 16:14:25.882014016,Unassigned,DevOps,Software,Closed
TCK-3333,2025-02-18 18:24:18.145814,2025-02-19 00:55:24.075131026,Medium,DevOps,Software,Closed
TCK-3334,2025-02-18 18:24:18.145814,2025-02-19 07:13:34.849347595,Low,IT Support,Access Control,Closed
TCK-3335,2025-02-18 19:24:47.308730,2025-02-19 20:09:50.836988301,Medium,DevOps,Email,Closed
TCK-3336,2025-02-18 20:25:16.471647,2025-02-19 07:35:53.662858967,Low,HR,Hardware,Closed
TCK-3337,2025-02-18 20:55:31.053105,2025-02-19 13:28:51.325521167,Unassigned,Operations,Email,Closed
TCK-3338,2025-02-18 20:55:31.053105,2025-02-20 00:59:37.230754685,High,DevOps,Hardware,Closed
TCK-3339,2025-02-18 20:55:31.053105,2025-02-19 01:17:15.506605811,Unassigned,Operations,Access Control,Closed
TCK-3340,2025-02-18 21:25:45.634563,2025-02-18 22:39:25.170045281,Medium,IT Support,Email,Closed
TCK-3341,2025-02-18 22:26:14.797479,2025-02-19 12:05:52.161623519,Low,IT Support,Software,Resolved
TCK-3342,2025-02-18 22:26:14.797479,2025-02-18 23:35:31.032082227,Medium,Operations,Email,Resolved
TCK-3343,2025-02-18 22:26:14.797479,2025-02-20 00:37:27.043018341,Low,IT Support,Access Control,Closed
TCK-3344,2025-02-18 22:26:14.797479,2025-02-19 21:18:00.736217109,Medium,HR,Access Control,Closed
TCK-3345,2025-02-19 00:57:27.704770,2025-02-20 15:22:52.287780989,Medium,Finance,Access Control,Resolved
TCK-3346,2025-02-19 01:27:42.286228,2025-02-19 19:49:46.512614878,High,Operations,Hardware,Closed
TCK-3347,2025-02-19 01:27:42.286228,2025-02-19 02:42:49.894700002,Low,IT Support,Email,Closed
TCK-3348,2025-02-19 02:28:11.449144,2025-02-19 07:43:26.164997350,High,IT Support,Software,Closed
TCK-3349,2025-02-19 02:28:11.449144,2025-02-20 08:10:05.292736257,Medium,Finance,Software,Closed
TCK-3350,2025-02-19 02:58:26.030603,2025-02-19 06:15:56.694378115,Unassigned,HR,Network,Closed
TCK-3351,2025-02-19 03:58:55.193519,2025-02-20 01:33:45.240723205,Low,IT Support,Access Control,Resolved
TCK-3352,2025-02-19 04:59:24.356435,2025-02-20 08:15:56.263308956,Low,Operations,Software,Closed
TCK-3353,2025-02-19 05:59:53.519351,2025-02-19 13:12:35.279256799,High,DevOps,Access Control,Resolved
TCK-3354,2025-02-19 06:30:08.100810,2025-02-19 13:30:18.335954713,Medium,Operations,Software,Closed
TCK-3355,2025-02-19 08:00:51.845184,2025-02-19 22:42:08.585173861,Medium,IT Support,Email,Resolved
TCK-3356,2025-02-19 08:00:51.845184,2025-02-20 19:34:14.098692321,Critical,DevOps,Network,Closed
TCK-3357,2025-02-19 08:00:51.845184,2025-02-19 12:34:37.471803791,Medium,Operations,Access Control,Closed
TCK-3358,2025-02-19 08:31:06.426642,2025-02-21 11:32:28.742695091,Low,Finance,Hardware,Closed
TCK-3359,2025-02-19 09:31:35.589558,2025-02-20 01:58:48.612978734,Low,IT Support,Hardware,Resolved
TCK-3360,2025-02-19 10:01:50.171017,2025-02-23 01:13:37.502984204,Medium,Operations,Software,Resolved
TCK-3361,2025-02-19 10:32:04.752475,2025-02-19 12:13:28.584093632,Medium,Finance,Email,Closed
TCK-3362,2025-02-19 11:02:19.333933,2025-02-19 13:28:27.958932849,Low,DevOps,Access Control,Closed
TCK-3363,2025-02-19 11:02:19.333933,2025-02-20 18:34:54.551073792,High,IT Support,Network,Resolved
TCK-3364,2025-02-19 11:32:33.915391,2025-02-20 23:33:17.587520922,Medium,DevOps,Email,Resolved
TCK-3365,2025-02-19 13:03:17.659765,2025-02-19 23:40:04.645181693,High,Operations,Software,Closed
TCK-3366,2025-02-19 14:03:46.822682,2025-02-20 12:35:57.224048405,Low,Finance,Email,Closed
TCK-3367,2025-02-19 14:34:01.404140,2025-02-21 02:57:21.413656365,High,IT Support,Network,Closed
TCK-3368,2025-02-19 15:04:15.985598,2025-02-19 15:51:52.721232240,Critical,IT Support,Email,Closed
TCK-3369,2025-02-19 15:34:30.567056,2025-02-20 06:55:57.898643406,High,IT Support,Access Control,Closed
TCK-3370,2025-02-19 16:04:45.148514,2025-02-21 02:38:59.891794405,Medium,HR,Software,Closed
TCK-3371,2025-02-19 16:04:45.148514,2025-02-20 01:13:07.688703191,Low,DevOps,Network,Closed
TCK-3372,2025-02-19 17:05:14.311431,2025-02-19 23:34:07.878156081,Low,IT Support,Software,Closed
TCK-3373,2025-02-19 17:35:28.892889,2025-02-20 22:10:44.155666070,Medium,IT Support,Access Control,Resolved
TCK-3374,2025-02-19 17:35:28.892889,2025-02-20 00:57:21.927634226,Low,HR,Network,Resolved
TCK-3375,2025-02-19 17:35:28.892889,2025-02-19 17:38:54.914571750,High,HR,Network,Closed
TCK-3376,2025-02-19 18:05:43.474347,2025-02-22 03:50:37.892911883,Unassigned,Finance,Software,Closed
TCK-3377,2025-02-19 18:35:58.055805,2025-02-20 10:44:30.060770454,Low,DevOps,Email,Closed
TCK-3378,2025-02-19 19:06:12.637263,2025-02-21 01:55:18.258127233,Medium,Operations,Email,Resolved
TCK-3379,2025-02-19 19:06:12.637263,2025-02-21 02:30:28.808779589,Critical,IT Support,Hardware,Closed
TCK-3380,2025-02-19 19:36:27.218721,2025-02-19 20:50:40.168421016,Medium,Finance,Hardware,Closed
TCK-3381,2025-02-19 20:06:41.800180,2025-02-19 23:29:03.149406732,Medium,HR,Network,Closed
TCK-3382,2025-02-19 20:36:56.381638,2025-02-20 03:19:26.640295090,High,IT Support,Software,Closed
TCK-3383,2025-02-19 21:37:25.544554,2025-02-20 04:35:03.145348932,Low,Finance,Network,Closed
TCK-3384,2025-02-19 21:37:25.544554,2025-02-20 16:58:41.470932263,Unassigned,DevOps,Software,Closed
TCK-3385,2025-02-19 22:07:40.126012,2025-02-20 15:41:36.030828137,High,IT Support,Access Control,Closed
TCK-3386,2025-02-19 22:37:54.707470,2025-02-20 10:54:53.246312987,Low,IT Support,Hardware,Closed
TCK-3387,2025-02-19 23:08:09.288928,2025-02-20 03:24:27.837180102,Low,DevOps,Network,Closed
TCK-3388,2025-02-20 00:08:38.451845,2025-02-20 08:48:22.808627773,Critical,DevOps,Access Control,Closed
TCK-3389,2025-02-20 00:38:53.033303,2025-02-20 14:46:00.367779433,Medium,HR,Email,Closed
TCK-3390,2025-02-20 00:38:53.033303,2025-02-20 12:00:27.294821661,Low,DevOps,Hardware,Closed
TCK-3391,2025-02-20 01:09:07.614761,2025-02-20 03:36:10.450256229,Low,Operations,Software,Closed
TCK-3392,2025-02-20 01:09:07.614761,2025-02-20 20:01:25.523113989,Low,IT Support,Email,Closed
TCK-3393,2025-02-20 01:39:22.196219,2025-02-20 03:01:17.766699328,Unassigned,IT Support,Email,Resolved
TCK-3394,2025-02-20 01:39:22.196219,2025-02-20 10:12:30.505558213,Medium,IT Support,Access Control,Closed
TCK-3395,2025-02-20 02:09:36.777677,2025-02-21 00:26:37.593965173,Medium,DevOps,Network,Closed
TCK-3396,2025-02-20 02:09:36.777677,2025-02-20 02:31:27.469289939,Unassigned,HR,Network,Resolved
TCK-3397,2025-02-20 03:10:05.940594,2025-02-20 18:21:32.612070894,Medium,Operations,Access Control,Closed
TCK-3398,2025-02-20 03:10:05.940594,2025-02-20 10:29:55.621233191,Medium,DevOps,Email,Resolved
TCK-3399,2025-02-20 04:10:35.103510,2025-02-20 04:20:09.949190474,Unassigned,HR,Hardware,Closed
TCK-3400,2025-02-20 06:11:33.429342,2025-02-20 09:59:38.821112579,Low,IT Support,Email,Closed
TCK-3401,2025-02-20 06:41:48.010801,2025-02-22 09:37:27.057240378,Unassigned,Finance,Access Control,Closed
TCK-3402,2025-02-20 07:12:02.592259,2025-02-20 20:27:19.082966845,Low,IT Support,Email,Resolved
TCK-3403,2025-02-20 07:42:17.173717,2025-02-24 17:41:13.048906727,Medium,Operations,Email,Closed
TCK-3404,2025-02-20 08:12:31.755175,2025-02-20 21:36:06.503664408,Medium,HR,Email,Closed
TCK-3405,2025-02-20 08:42:46.336633,2025-02-20 22:50:42.309136257,Unassigned,IT Support,Email,Resolved
TCK-3406,2025-02-20 09:13:00.918091,2025-02-20 18:10:07.398460955,Medium,Finance,Hardware,Resolved
TCK-3407,2025-02-20 10:13:30.081008,2025-02-20 16:54:18.803519387,Low,IT Support,Software,Resolved
TCK-3408,2025-02-20 10:43:44.662466,2025-02-20 15:56:40.134331987,Low,Finance,Software,Resolved
TCK-3409,2025-02-20 10:43:44.662466,2025-02-20 18:18:06.778858131,Medium,IT Support,Network,Closed
TCK-3410,2025-02-20 11:13:59.243924,2025-02-20 22:19:10.237930362,Medium,Finance,Software,Closed
TCK-3411,2025-02-20 13:45:12.151215,2025-02-20 17:35:26.426328540,Medium,Finance,Software,Closed
TCK-3412,2025-02-20 14:15:26.732673,2025-02-20 18:50:33.307353727,High,Finance,Software,Closed
TCK-3413,2025-02-20 14:15:26.732673,2025-02-20 19:57:37.258900689,High,DevOps,Email,Closed
TCK-3414,2025-02-20 14:45:41.314131,2025-02-21 01:29:54.012209492,Medium,IT Support,Email,Closed
TCK-3415,2025-02-20 15:15:55.895589,2025-02-21 10:18:27.348758524,Medium,HR,Hardware,Closed
TCK-3416,2025-02-20 16:16:25.058505,2025-02-22 03:10:29.499796799,Low,HR,Email,Closed
TCK-3417,2025-02-20 17:16:54.221422,2025-02-20 23:22:26.350402006,Unassigned,HR,Email,Resolved
TCK-3418,2025-02-20 17:16:54.221422,2025-02-20 20:56:09.143915682,Low,Operations,Software,Resolved
TCK-3419,2025-02-20 17:16:54.221422,2025-02-21 01:51:10.594633983,Medium,IT Support,Hardware,Closed
TCK-3420,2025-02-20 17:16:54.221422,2025-02-22 09:44:40.516920038,Medium,DevOps,Hardware,Closed
TCK-3421,2025-02-20 17:16:54.221422,2025-02-20 17:27:36.367863069,Critical,HR,Software,Resolved
TCK-3422,2025-02-20 17:47:08.802880,2025-02-21 14:10:33.970201066,Medium,Finance,Software,Closed
TCK-3423,2025-02-20 18:47:37.965796,2025-02-21 06:27:59.461879579,Critical,DevOps,Hardware,Closed
TCK-3424,2025-02-20 18:47:37.965796,2025-02-20 21:57:16.823596677,Low,IT Support,Access Control,Resolved
TCK-3425,2025-02-20 19:17:52.547254,2025-02-21 02:16:00.894647236,Medium,DevOps,Software,Closed
TCK-3426,2025-02-20 19:17:52.547254,2025-02-20 23:53:05.388188087,Medium,IT Support,Software,Resolved
TCK-3427,2025-02-20 20:18:21.710171,2025-02-22 10:08:54.606197923,High,HR,Hardware,Closed
TCK-3428,2025-02-20 20:18:21.710171,2025-02-21 08:08:30.019257620,Medium,DevOps,Access Control,Resolved
TCK-3429,2025-02-20 20:48:36.291629,2025-02-21 11:42:53.144049811,Medium,IT Support,Access Control,Closed
TCK-3430,2025-02-20 21:18:50.873087,2025-02-21 13:31:31.891793178,Low,DevOps,Network,Closed
TCK-3431,2025-02-20 21:49:05.454545,2025-02-21 16:11:19.574435924,Medium,IT Support,Access Control,Closed
TCK-3432,2025-02-20 22:49:34.617461,2025-02-21 11:08:37.117010114,Low,DevOps,Software,Closed
TCK-3433,2025-02-20 22:49:34.617461,2025-02-20 23:09:03.297875663,Low,HR,Email,Closed
TCK-3434,2025-02-20 23:19:49.198919,2025-02-21 06:39:58.524007443,Low,DevOps,Hardware,Closed
TCK-3435,2025-02-20 23:50:03.780378,2025-02-21 03:29:30.206858099,Medium,Operations,Software,Closed
TCK-3436,2025-02-20 23:50:03.780378,2025-02-21 20:21:08.054076126,Low,HR,Hardware,Resolved
TCK-3437,2025-02-20 23:50:03.780378,2025-02-21 00:53:06.535088231,Low,IT Support,Access Control,Closed
TCK-3438,2025-02-21 00:20:18.361836,2025-02-21 15:16:20.472360857,Low,Operations,Hardware,Closed
TCK-3439,2025-02-21 00:50:32.943294,2025-02-21 05:05:59.588454457,Medium,IT Support,Software,Resolved
TCK-3440,2025-02-21 00:50:32.943294,2025-02-23 06:21:17.603990481,Medium,Finance,Email,Closed
TCK-3441,2025-02-21 01:20:47.524752,2025-02-21 08:42:16.599405050,High,Operations,Software,Closed
TCK-3442,2025-02-21 01:20:47.524752,2025-02-21 08:25:37.922313383,Medium,DevOps,Network,Closed
TCK-3443,2025-02-21 01:51:02.106210,2025-02-23 00:05:30.588853442,Low,IT Support,Hardware,Closed
TCK-3444,2025-02-21 02:21:16.687668,2025-02-21 12:04:39.382687360,High,IT Support,Software,Closed
TCK-3445,2025-02-21 02:21:16.687668,2025-02-23 13:37:51.095219744,Low,IT Support,Access Control,Closed
